127.0.0.1 - - [03/Dec/2021:18:34:28 -0300] "GET / HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9427
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9427
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9427
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/pages/gerente/geralCadastro/menu.html HTTP/1.1" 200 499
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/pages/gerente/geralCadastro/footer.html HTTP/1.1" 200 45
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/imgs/fotoPerfil.jpg HTTP/1.1" 200 12766
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:15 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:47:17 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorId/?id=25 HTTP/1.1" 200 117
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:04 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:04 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9427
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:04 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:04 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:04 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:04 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:04 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:04 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:04 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:04 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:04 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:04 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:04 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:05 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:05 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:05 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:05 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:05 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9427
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:05 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:05 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:05 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:05 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:05 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9427
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:05 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:05 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:05 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:05 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:05 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:05 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:05 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9427
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:05 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:06 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:06 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:06 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:06 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:06 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9427
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:06 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:06 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:06 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:06 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:06 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:06 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9427
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:06 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:06 -0300] "GET /ProjetoIndividual/pages/gerente/geralCadastro/footer.html HTTP/1.1" 200 45
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:06 -0300] "GET /ProjetoIndividual/pages/gerente/geralCadastro/menu.html HTTP/1.1" 200 499
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:06 -0300] "GET /ProjetoIndividual/imgs/fotoPerfil.jpg HTTP/1.1" 200 12766
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:06 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:06 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:06 -0300] "GET /ProjetoIndividual/imgs/delete.png HTTP/1.1" 200 3926
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:06 -0300] "GET /ProjetoIndividual/imgs/edit.png HTTP/1.1" 200 1257
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:08 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorId/?id=25 HTTP/1.1" 200 117
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:09 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorId/?id=25 HTTP/1.1" 200 117
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:09 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorId/?id=25 HTTP/1.1" 200 117
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:09 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorId/?id=25 HTTP/1.1" 200 117
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:10 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorId/?id=25 HTTP/1.1" 200 117
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:10 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorId/?id=25 HTTP/1.1" 200 117
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:10 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorId/?id=25 HTTP/1.1" 200 117
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:10 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorId/?id=25 HTTP/1.1" 200 117
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:10 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorId/?id=25 HTTP/1.1" 200 117
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9431
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9431
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9431
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9431
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:17 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9431
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9431
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9431
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 200 4045
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/css/gerente/gerente.css HTTP/1.1" 200 2799
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 200 1109
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/js/jquery-ui.js HTTP/1.1" 200 528735
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9431
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/css/jquery-ui.css HTTP/1.1" 200 36954
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/pages/gerente/geralCadastro/menu.html HTTP/1.1" 200 499
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/pages/gerente/geralCadastro/footer.html HTTP/1.1" 200 45
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/imgs/fotoPerfil.jpg HTTP/1.1" 200 12766
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:18 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:19 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:19 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:19 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:19 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:19 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:19 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:19 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:19 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:19 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:19 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:19 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:19 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:19 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:19 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:19 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:19 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:19 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:19 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:19 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:19 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:21 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorId/?id=25 HTTP/1.1" 200 117
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:21 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:28 -0300] "PUT /ProjetoIndividual/rest/livro/alterar HTTP/1.1" 200 29
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:28 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:58 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:58 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9431
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:58 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [03/Dec/2021:19:52:58 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:20:24:40 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:20:24:40 -0300] "GET /ProjetoIndividual/js/gerente/gerente.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [03/Dec/2021:20:24:40 -0300] "GET /ProjetoIndividual/js/gerente/livro.js HTTP/1.1" 200 9463
0:0:0:0:0:0:0:1 - - [03/Dec/2021:20:24:40 -0300] "GET /ProjetoIndividual/rest/livro/buscar HTTP/1.1" 200 135
0:0:0:0:0:0:0:1 - - [03/Dec/2021:20:24:40 -0300] "GET /ProjetoIndividual/rest/livro/buscarPorNome?valorBusca= HTTP/1.1" 200 263
0:0:0:0:0:0:0:1 - - [03/Dec/2021:20:24:40 -0300] "GET /ProjetoIndividual/pages/gerente/livro/index.html HTTP/1.1" 304 -
